row_id,product_id,product_name,category,Subcategory
33286,OFF-EN-2848,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes
9702,OFF-AP-4960,"KitchenAid Refrigerator, Black",Office Supplies,Appliances
36522,OFF-BI-6094,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders
39145,OFF-ST-3078,Akro Stacking Bins,Office Supplies,Storage
22762,TEC-MA-5005,"Konica Card Printer, Wireless",Technology,Machines
20867,FUR-TA-3359,"Barricks Wood Table, with Bottom Storage",Furniture,Tables
28836,TEC-AC-3402,"Belkin Router, Bluetooth",Technology,Accessories
37405,OFF-LA-6021,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels
12815,OFF-ST-6049,"Smead Lockers, Wire Frame",Office Supplies,Storage
16587,FUR-TA-3343,"Barricks Conference Table, Adjustable Height",Furniture,Tables
18691,TEC-CO-4590,"Hewlett Wireless Fax, Color",Technology,Copiers
39146,OFF-ST-6158,Sterilite Show Offs Storage Containers,Office Supplies,Storage
17534,OFF-AP-4497,"Hamilton Beach Microwave, Black",Office Supplies,Appliances
46920,TEC-PH-5840,"Samsung Smart Phone, Full Size",Technology,Phones
20521,TEC-CO-4568,"Hewlett Copy Machine, Color",Technology,Copiers
12032,OFF-AP-3867,"Cuisinart Microwave, White",Office Supplies,Appliances
39147,OFF-LA-3224,Avery 502,Office Supplies,Labels
34755,OFF-BI-3473,Binder Posts,Office Supplies,Binders
11549,FUR-BO-5971,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases
33284,OFF-BI-3473,Binder Posts,Office Supplies,Binders
2808,FUR-CH-4530,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs
29513,TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones
25671,FUR-TA-5059,"Lesro Conference Table, Rectangular",Furniture,Tables
14419,TEC-CO-3595,"Brother Fax Machine, Color",Technology,Copiers
17361,TEC-MA-5502,"Okidata Inkjet, White",Technology,Machines
30082,TEC-CO-3706,"Canon Personal Copier, Laser",Technology,Copiers
22207,TEC-CO-3609,"Brother Wireless Fax, Digital",Technology,Copiers
29552,OFF-ST-6049,"Smead Lockers, Wire Frame",Office Supplies,Storage
17894,FUR-BO-5798,"Safco Stackable Bookrack, Pine",Furniture,Bookcases
20583,FUR-CH-5447,"Office Star Rocking Chair, Black",Furniture,Chairs
13924,FUR-BO-3639,"Bush Library with Doors, Metal",Furniture,Bookcases
9294,TEC-CO-6010,"Sharp Wireless Fax, Digital",Technology,Copiers
4116,FUR-CH-5379,"Novimex Executive Leather Armchair, Black",Furniture,Chairs
20795,FUR-BO-3641,"Bush Library with Doors, Pine",Furniture,Bookcases
42763,OFF-AP-4956,"KitchenAid Microwave, Black",Office Supplies,Appliances
26473,FUR-CH-5378,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs
27819,FUR-BO-5763,"Safco Classic Bookcase, Traditional",Furniture,Bookcases
13350,TEC-MA-4206,"Epson Printer, Red",Technology,Machines
16761,OFF-ST-4057,"Eldon File Cart, Single Width",Office Supplies,Storage
21010,TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones
27825,TEC-PH-5267,"Motorola Smart Phone, Cordless",Technology,Phones
17478,TEC-CO-4792,"HP Wireless Fax, Laser",Technology,Copiers
19561,TEC-PH-3805,"Cisco Smart Phone, Cordless",Technology,Phones
44597,OFF-ST-5700,"Rogers Lockers, Blue",Office Supplies,Storage
20408,FUR-TA-4711,"Hon Wood Table, Fully Assembled",Furniture,Tables
12983,TEC-CO-4592,"Hewlett Wireless Fax, High-Speed",Technology,Copiers
13735,FUR-BO-4848,"Ikea Classic Bookcase, Metal",Furniture,Bookcases
48022,FUR-TA-5059,"Lesro Conference Table, Rectangular",Furniture,Tables
14389,TEC-MA-5511,"Okidata Printer, Red",Technology,Machines
33287,OFF-PA-6535,Xerox 1978,Office Supplies,Paper
10404,FUR-CH-4654,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs
20974,TEC-PH-5268,"Motorola Smart Phone, Full Size",Technology,Phones
18458,TEC-PH-3805,"Cisco Smart Phone, Cordless",Technology,Phones
8295,FUR-BO-5762,"Safco Classic Bookcase, Pine",Furniture,Bookcases
22899,TEC-PH-5263,"Motorola Signal Booster, Cordless",Technology,Phones
50603,OFF-ST-5708,"Rogers Shelving, Wire Frame",Office Supplies,Storage
3904,OFF-AP-3872,"Cuisinart Stove, Black",Office Supplies,Appliances
29555,FUR-CH-5378,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs
6826,FUR-TA-3764,"Chromcraft Conference Table, Fully Assembled",Furniture,Tables
5112,OFF-ST-6046,"Smead Lockers, Blue",Office Supplies,Storage
21391,FUR-BO-5786,"Safco Library with Doors, Mobile",Furniture,Bookcases
28557,FUR-TA-3344,"Barricks Conference Table, Fully Assembled",Furniture,Tables
43344,TEC-PH-5269,"Motorola Smart Phone, with Caller ID",Technology,Phones
26889,TEC-CO-4590,"Hewlett Wireless Fax, Color",Technology,Copiers
40953,OFF-BI-3729,Cardinal Holdit Business Card Pockets,Office Supplies,Binders
480,FUR-CH-5442,"Office Star Executive Leather Armchair, Black",Furniture,Chairs
9263,FUR-BO-5968,"Sauder Library with Doors, Pine",Furniture,Bookcases
27724,TEC-CO-4578,"Hewlett Fax Machine, Laser",Technology,Copiers
4402,TEC-PH-3806,"Cisco Smart Phone, Full Size",Technology,Phones
5051,TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones
46653,TEC-AC-5224,"Memorex Router, Erganomic",Technology,Accessories
23634,TEC-CO-3688,"Canon Fax Machine, High-Speed",Technology,Copiers
40954,OFF-AR-3285,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art
48565,FUR-TA-3442,"Bevis Wood Table, with Bottom Storage",Furniture,Tables
10620,TEC-CO-3709,"Canon Wireless Fax, High-Speed",Technology,Copiers
49848,TEC-MA-5502,"Okidata Inkjet, White",Technology,Machines
22108,FUR-CH-5411,"Novimex Swivel Stool, Adjustable",Furniture,Chairs
37406,OFF-BI-4884,Insertable Tab Indexes For Data Binders,Office Supplies,Binders
40336,OFF-BI-4345,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders
29593,OFF-AP-3873,"Cuisinart Stove, Red",Office Supplies,Appliances
24338,OFF-AP-3573,"Breville Microwave, White",Office Supplies,Appliances
21510,TEC-CO-3683,"Canon Fax and Copier, Digital",Technology,Copiers
16814,TEC-PH-5355,"Nokia Smart Phone, Full Size",Technology,Phones
30674,FUR-CH-4531,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs
27537,FUR-CH-5380,"Novimex Executive Leather Armchair, Red",Furniture,Chairs
43180,TEC-PH-3805,"Cisco Smart Phone, Cordless",Technology,Phones
35208,TEC-PH-5089,LG G3,Technology,Phones
33848,FUR-FU-2871,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings
26224,OFF-AP-3580,"Breville Stove, Silver",Office Supplies,Appliances
7454,OFF-AP-4505,"Hamilton Beach Stove, Black",Office Supplies,Appliances
12080,FUR-TA-5064,"Lesro Round Table, Rectangular",Furniture,Tables
3149,TEC-PH-3806,"Cisco Smart Phone, Full Size",Technology,Phones
35580,OFF-BI-4827,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders
36011,TEC-PH-2879,Aastra 6757i CT Wireless VoIP phone,Technology,Phones
29277,FUR-BO-3626,"Bush Classic Bookcase, Pine",Furniture,Bookcases
12329,TEC-AC-5136,"Logitech Router, Programmable",Technology,Accessories
4891,FUR-CH-5773,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs
20557,FUR-BO-5761,"Safco Classic Bookcase, Mobile",Furniture,Bookcases
32706,FUR-TA-3412,Bevis Boat-Shaped Conference Table,Furniture,Tables
42472,OFF-AP-4966,"KitchenAid Stove, Silver",Office Supplies,Appliances
18030,OFF-AP-4743,"Hoover Stove, Red",Office Supplies,Appliances
21339,FUR-BO-3642,"Bush Library with Doors, Traditional",Furniture,Bookcases
45460,FUR-BO-3641,"Bush Library with Doors, Pine",Furniture,Bookcases
40403,TEC-MA-3700,Canon PC170 Desktop Personal Copier,Technology,Machines
20424,TEC-CO-3596,"Brother Fax Machine, Digital",Technology,Copiers
14311,OFF-AP-4732,"Hoover Microwave, Silver",Office Supplies,Appliances
17539,TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones
11156,TEC-PH-5354,"Nokia Smart Phone, Cordless",Technology,Phones
23192,TEC-PH-3802,"Cisco Signal Booster, VoIP",Technology,Phones
41919,TEC-AC-5226,"Memorex Router, USB",Technology,Accessories
3700,FUR-BO-4861,"Ikea Library with Doors, Mobile",Furniture,Bookcases
44276,TEC-CO-6009,"Sharp Wireless Fax, Color",Technology,Copiers
43590,FUR-TA-4712,"Hon Wood Table, Rectangular",Furniture,Tables
20792,FUR-BO-3642,"Bush Library with Doors, Traditional",Furniture,Bookcases
5306,FUR-TA-3760,"Chromcraft Computer Table, Fully Assembled",Furniture,Tables
764,OFF-AP-3872,"Cuisinart Stove, Black",Office Supplies,Appliances
14821,FUR-BO-5788,"Safco Library with Doors, Traditional",Furniture,Bookcases
44182,TEC-CO-3597,"Brother Fax Machine, High-Speed",Technology,Copiers
23368,TEC-PH-5839,"Samsung Smart Phone, Cordless",Technology,Phones
23419,TEC-CO-3678,"Canon Copy Machine, Color",Technology,Copiers
27407,TEC-PH-5354,"Nokia Smart Phone, Cordless",Technology,Phones
17215,FUR-BO-4862,"Ikea Library with Doors, Pine",Furniture,Bookcases
4570,OFF-AP-4503,"Hamilton Beach Refrigerator, Silver",Office Supplies,Appliances
46523,TEC-CO-5997,"Sharp Fax Machine, Color",Technology,Copiers
29496,TEC-PH-5356,"Nokia Smart Phone, with Caller ID",Technology,Phones
11991,FUR-CH-4530,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs
42964,TEC-MA-6138,"StarTech Card Printer, White",Technology,Machines
29626,OFF-AP-4745,"Hoover Stove, White",Office Supplies,Appliances
23255,TEC-CO-6009,"Sharp Wireless Fax, Color",Technology,Copiers
28249,OFF-AP-4505,"Hamilton Beach Stove, Black",Office Supplies,Appliances
50458,TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones
23257,FUR-CH-4532,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs
20612,TEC-PH-5268,"Motorola Smart Phone, Full Size",Technology,Phones
11836,OFF-AP-4745,"Hoover Stove, White",Office Supplies,Appliances
20455,FUR-BO-4861,"Ikea Library with Doors, Mobile",Furniture,Bookcases
20872,FUR-BO-3904,"Dania Library with Doors, Traditional",Furniture,Bookcases
20428,FUR-TA-5057,"Lesro Conference Table, Adjustable Height",Furniture,Tables
24422,OFF-AP-4964,"KitchenAid Stove, Black",Office Supplies,Appliances
19814,OFF-AP-3576,"Breville Refrigerator, Silver",Office Supplies,Appliances
29718,TEC-PH-5813,"Samsung Audio Dock, Full Size",Technology,Phones
38269,TEC-PH-5625,Polycom VoiceStation 500 Conference phone,Technology,Phones
48509,OFF-ST-6033,"Smead File Cart, Single Width",Office Supplies,Storage
30028,FUR-BO-5971,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases
43473,OFF-AP-3874,"Cuisinart Stove, Silver",Office Supplies,Appliances
2006,TEC-PH-3806,"Cisco Smart Phone, Full Size",Technology,Phones
27780,TEC-AC-4186,"Enermax Router, Erganomic",Technology,Accessories
7054,TEC-PH-5355,"Nokia Smart Phone, Full Size",Technology,Phones
21344,FUR-BO-5951,"Sauder Classic Bookcase, Traditional",Furniture,Bookcases
40402,OFF-ST-4281,Fellowes Recycled Storage Drawers,Office Supplies,Storage
38268,TEC-AC-6076,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories
21328,TEC-PH-5841,"Samsung Smart Phone, VoIP",Technology,Phones
11232,OFF-AP-3865,"Cuisinart Microwave, Red",Office Supplies,Appliances
47098,OFF-AP-3579,"Breville Stove, Red",Office Supplies,Appliances
48982,TEC-AC-5224,"Memorex Router, Erganomic",Technology,Accessories
20230,FUR-BO-3903,"Dania Library with Doors, Pine",Furniture,Bookcases
43099,OFF-AR-6111,"Stanley Highlighters, Easy-Erase",Office Supplies,Art
2375,TEC-CO-4592,"Hewlett Wireless Fax, High-Speed",Technology,Copiers
22855,FUR-CH-5775,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs
28076,TEC-CO-3707,"Canon Wireless Fax, Color",Technology,Copiers
9435,TEC-PH-5355,"Nokia Smart Phone, Full Size",Technology,Phones
40399,OFF-ST-4457,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,Storage
6019,FUR-CH-5443,"Office Star Executive Leather Armchair, Red",Furniture,Chairs
24435,FUR-CH-5441,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs
22711,TEC-PH-5840,"Samsung Smart Phone, Full Size",Technology,Phones
21884,FUR-CH-5378,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs
23285,OFF-ST-5691,"Rogers File Cart, Blue",Office Supplies,Storage
20470,TEC-CO-3598,"Brother Fax Machine, Laser",Technology,Copiers
10558,TEC-MA-6138,"StarTech Card Printer, White",Technology,Machines
4684,FUR-CH-4656,"Hon Executive Leather Armchair, Red",Furniture,Chairs
40504,TEC-AC-4936,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories
31153,FUR-CH-4531,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs
10458,OFF-AP-4745,"Hoover Stove, White",Office Supplies,Appliances
29319,TEC-MA-5014,"Konica Printer, Durable",Technology,Machines
20851,TEC-PH-5336,"Nokia Audio Dock, Full Size",Technology,Phones
28704,FUR-BO-3891,"Dania Classic Bookcase, Pine",Furniture,Bookcases
25908,OFF-AP-4958,"KitchenAid Microwave, Silver",Office Supplies,Appliances
500,OFF-AP-3570,"Breville Microwave, Black",Office Supplies,Appliances
40400,FUR-FU-6235,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings
6415,FUR-TA-5062,"Lesro Round Table, Adjustable Height",Furniture,Tables
36910,OFF-ST-3360,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage
41520,TEC-MA-6148,"StarTech Printer, Red",Technology,Machines
50544,TEC-CO-3686,"Canon Fax Machine, Color",Technology,Copiers
28702,FUR-CH-4545,"Harbour Creations Rocking Chair, Black",Furniture,Chairs
42617,TEC-PH-5268,"Motorola Smart Phone, Full Size",Technology,Phones
22628,FUR-BO-3903,"Dania Library with Doors, Pine",Furniture,Bookcases
22166,OFF-AP-4967,"KitchenAid Stove, White",Office Supplies,Appliances
14084,TEC-CO-4765,"HP Copy Machine, Color",Technology,Copiers
22632,TEC-PH-5839,"Samsung Smart Phone, Cordless",Technology,Phones
47566,OFF-AP-4731,"Hoover Microwave, Red",Office Supplies,Appliances
20228,OFF-AP-4738,"Hoover Refrigerator, White",Office Supplies,Appliances
15389,FUR-BO-5786,"Safco Library with Doors, Mobile",Furniture,Bookcases
189,FUR-TA-3420,"Bevis Conference Table, Fully Assembled",Furniture,Tables
6777,TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones
26986,FUR-TA-5071,"Lesro Wood Table, Adjustable Height",Furniture,Tables
12764,FUR-BO-3640,"Bush Library with Doors, Mobile",Furniture,Bookcases
28750,TEC-CO-4790,"HP Wireless Fax, Digital",Technology,Copiers
12215,FUR-BO-5778,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases
38270,OFF-BI-5614,Plastic Binding Combs,Office Supplies,Binders
42837,FUR-TA-4646,"Hon Conference Table, Fully Assembled",Furniture,Tables
20009,FUR-BO-4848,"Ikea Classic Bookcase, Metal",Furniture,Bookcases
2399,FUR-BO-5940,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases
10787,TEC-AC-5896,"SanDisk Router, Programmable",Technology,Accessories
30273,OFF-AP-4961,"KitchenAid Refrigerator, Red",Office Supplies,Appliances
2378,OFF-AP-4508,"Hamilton Beach Stove, White",Office Supplies,Appliances
47985,TEC-PH-5842,"Samsung Smart Phone, with Caller ID",Technology,Phones
46433,TEC-PH-3806,"Cisco Smart Phone, Full Size",Technology,Phones
19915,OFF-ST-6033,"Smead File Cart, Single Width",Office Supplies,Storage
43100,OFF-AR-5912,"Sanford Highlighters, Fluorescent",Office Supplies,Art
45798,TEC-MA-6142,"StarTech Inkjet, Wireless",Technology,Machines
29802,FUR-BO-3889,"Dania Classic Bookcase, Metal",Furniture,Bookcases
2645,TEC-PH-5355,"Nokia Smart Phone, Full Size",Technology,Phones
40398,OFF-AR-5156,Lumber Crayons,Office Supplies,Art
11975,FUR-BO-5763,"Safco Classic Bookcase, Traditional",Furniture,Bookcases
38267,OFF-ST-3078,Akro Stacking Bins,Office Supplies,Storage
7666,FUR-TA-4647,"Hon Conference Table, Rectangular",Furniture,Tables
33849,OFF-BI-4346,GBC Imprintable Covers,Office Supplies,Binders
23278,FUR-BO-4851,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases
40401,OFF-BI-3308,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders
30694,FUR-BO-5949,"Sauder Classic Bookcase, Mobile",Furniture,Bookcases
35579,OFF-LA-3206,Avery 487,Office Supplies,Labels
30581,TEC-CO-4576,"Hewlett Fax Machine, Digital",Technology,Copiers
20626,TEC-MA-5548,"Panasonic Inkjet, White",Technology,Machines
36955,FUR-TA-4841,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables
35948,OFF-PA-6497,Xerox 1942,Office Supplies,Paper
16678,FUR-BO-4860,"Ikea Library with Doors, Metal",Furniture,Bookcases
18994,OFF-AP-3577,"Breville Refrigerator, White",Office Supplies,Appliances
17903,OFF-AP-3868,"Cuisinart Refrigerator, Black",Office Supplies,Appliances
33399,FUR-CH-5428,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs
25276,TEC-CO-4789,"HP Wireless Fax, Color",Technology,Copiers
19882,TEC-CO-3681,"Canon Copy Machine, Laser",Technology,Copiers
35947,OFF-PA-6441,Xerox 1891,Office Supplies,Paper
20685,OFF-AP-4508,"Hamilton Beach Stove, White",Office Supplies,Appliances
38992,OFF-PA-6361,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper
37710,TEC-AC-5097,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories
16408,FUR-BO-5972,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases
43335,OFF-AP-4498,"Hamilton Beach Microwave, Red",Office Supplies,Appliances
20959,FUR-BO-3887,"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases
13714,TEC-AC-4186,"Enermax Router, Erganomic",Technology,Accessories
3875,FUR-TA-4713,"Hon Wood Table, with Bottom Storage",Furniture,Tables
23466,OFF-AP-3575,"Breville Refrigerator, Red",Office Supplies,Appliances
4452,FUR-BO-3892,"Dania Classic Bookcase, Traditional",Furniture,Bookcases
1902,FUR-BO-3903,"Dania Library with Doors, Pine",Furniture,Bookcases
37709,OFF-BI-4358,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders
14178,TEC-PH-3147,"Apple Smart Phone, Cordless",Technology,Phones
30313,TEC-CO-3706,"Canon Personal Copier, Laser",Technology,Copiers
36951,OFF-BI-6345,Vinyl Sectional Post Binders,Office Supplies,Binders
12075,FUR-BO-5942,"Sauder 3-Shelf Cabinet, Pine",Furniture,Bookcases
24075,TEC-CO-3709,"Canon Wireless Fax, High-Speed",Technology,Copiers
6989,TEC-PH-5841,"Samsung Smart Phone, VoIP",Technology,Phones
47262,FUR-BO-5972,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases
48487,FUR-TA-3759,"Chromcraft Computer Table, Adjustable Height",Furniture,Tables
14902,TEC-CO-4568,"Hewlett Copy Machine, Color",Technology,Copiers
23910,TEC-CO-4791,"HP Wireless Fax, High-Speed",Technology,Copiers
17770,OFF-ST-6248,"Tenex File Cart, Single Width",Office Supplies,Storage
21505,OFF-AP-4958,"KitchenAid Microwave, Silver",Office Supplies,Appliances
27612,OFF-AP-4958,"KitchenAid Microwave, Silver",Office Supplies,Appliances
5957,TEC-PH-5842,"Samsung Smart Phone, with Caller ID",Technology,Phones
9316,OFF-AP-4500,"Hamilton Beach Microwave, White",Office Supplies,Appliances
14608,TEC-MA-5016,"Konica Printer, White",Technology,Machines
13059,TEC-AC-5135,"Logitech Router, Erganomic",Technology,Accessories
36952,OFF-AR-5289,Newell 312,Office Supplies,Art
14707,TEC-CO-4767,"HP Copy Machine, Laser",Technology,Copiers
26873,FUR-CH-4530,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs
47567,TEC-PH-3786,"Cisco Audio Dock, VoIP",Technology,Phones
23277,TEC-CO-4765,"HP Copy Machine, Color",Technology,Copiers
36957,TEC-PH-5163,Macally Suction Cup Mount,Technology,Phones
6479,FUR-TA-3761,"Chromcraft Computer Table, Rectangular",Furniture,Tables
11765,OFF-AP-4745,"Hoover Stove, White",Office Supplies,Appliances
25263,TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones
21794,TEC-CO-3587,"Brother Copy Machine, Color",Technology,Copiers
8859,FUR-BO-4849,"Ikea Classic Bookcase, Mobile",Furniture,Bookcases
27261,TEC-PH-5839,"Samsung Smart Phone, Cordless",Technology,Phones
30515,FUR-BO-4851,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases
36954,TEC-AC-6078,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories
26538,TEC-PH-5842,"Samsung Smart Phone, with Caller ID",Technology,Phones
14619,TEC-MA-5502,"Okidata Inkjet, White",Technology,Machines
36956,OFF-LA-3327,Avery White Multi-Purpose Labels,Office Supplies,Labels
